1059,пралине,pralien,‫البرالاين‬,праліне ,пралина,চকোলেট ক্যান্ডি ,čokoladna bonbona,el bombó ,pralinka,den praline,die Praline,η πραλίνα ,praline,praline,el bombón,pralinee,‫شکلات‬,praliini,la praline,פרלין ,एक प्रकार की मिठाई ,praline,praliné,permen praline,la pralina,プラリーヌ ,პრალინე ,프랄린 ,cukruje apkepti riešutai ,the pralinē ,пралина ,बदाम व साखरयुक्त मिठाई ,de chocolade,praline,ਪ੍ਰਾਲਾਈਨ ,pralina,o praline,o praliné ,pralină,пралине,pralinka,pralina,Kek me arra dhe bajame,пралина,pralin,பிராலைன்,ఒకరకం మిఠాయి ,ช็อคโกแล็ตสอดไส้,pralin,праліне,‫چوکلیٹ‬ ,kẹo nhân quả hạch ,果仁糖
1060,щыугъэ пхъап,pretzelstokkies,‫العصي المملحة‬,крэндзеля палачкі ,солети,নোনা লাঠিবিস্কুট ,slani štapići,els palets salats,slané tyčky,pretzel pinde,die Salzstangen,τα κριτσίνια ,pretzel sticks,pretzel sticks,los palitos salados,soolapulgad,‫چوب شور‬,pretzel tikut,les bâtonnets de bretzel,מקלות בייגלה ,एक प्रकार की चिपचिपी सलाई ,slani štapići,sós rúd,stik pretzel,i bastoncini di pretzel,プレッツェルスティック ,პრეცელის ჩხირები ,프레첼 스틱 ,druska apibarstytos lazdelės ,the kliņģera nūjas ,перек ,चिकट शिलाई ,de krakeling stokjes,saltstenger,ਪ੍ਰੈਟਜ਼ਲ ਸਟਿਕਸ ,precle,o pretzel,o pretzel,covrigei,соленая соломка,slané tyčinky ,slane palčke ,Gjevrek shkopi,слани штапићи,salta pinnar,பிரெட்சல் குச்சிகள்,జంతికల చెక్కలు ,แท่งขนมปังเค็ม,tuzlu kraker,солона соломка,‫پریٹزل اسٹک‬ ,bánh quy xoắn gậy ,椒盐脆饼棒
1061,сэнэшъхьэ гъэгъугъ,rosyntjie,‫الزبيب‬,разынак ,стафида,কিশমিশ ,suvo grožđe,la pansa,rozinka,rosin,die Rosine,η σταφίδα ,raisin,raisin,la uva pasa,rosinad,‫کشمش‬,rusina,le raisin sec,צימוקים ,किशमिश ,grožđice,mazsola,kismis,l`uvetta,レーズン ,ქიშმიში ,건포도 ,razinos,the rozīņu ,суво грозје ,बेदाणा ,de rozijnen,rosin,ਕਿਸ਼ਮਿਸ਼ ,rodzynka,as passas,a uva passa,stafide,изюм,hrozienko,rozina,Rrush i thatë ,суво грожђе,russin,உலர்திராட்சை,ఒకరకం కిస్మిస్ ,ลูกเกด,kuru üzüm ,ізюм,‫کشمش‬ ,nho khô ,葡萄干
1062,пындж,rys,‫الأرز‬,рысу ,ориз,ধান ,riža,l`arròs ,rýže,ris,der Reis,το ρύζι ,rice,rice,el arroz,riis,‫برنج‬,riisi,le riz,אורז ,चावल ,riža,rizs,beras,il riso,米 ,ბრინჯი ,쌀 ,ryžiai ,rīsi ,ориз ,तांदूळ ,de rijst,ris,ਚੌਲ ,ryż,o arroz,o arroz,orez,рис,ryža ,riž ,Oriz,пиринач,ris,அரிசி,బియ్యం ,ข้าว,pirinç ,рис,‫چاول‬ ,cơm tẻ ,大米
1063,къол гъэжъагъ,gebraaide varkvleis,‫لحم الخنزير المشوي‬,спякотнае з свініны ,свинско печено,শূকরের রোস্ট ,pečena svinjetina,el porc rostit,vepřová pečeně,flæskesteg ,der Schweinebraten,το ψητό χοιρινό ,roast pork,roast pork,el cerdo asado,seapraad,‫گوشت خوک کبابی‬,porsaanpaisti,le rôti de porc,צלי חזיר ,सुअर का भुना मांस ,pečena svinjetina,sertéssült,babi panggang,l`arrosto di maiale,ローストポーク ,შემწვარი ღორის ხორცი ,돼지고기 구이 ,kiaulienos kepsnys,cepetis cūkgaļa ,печено свинско ,डुकराचे भाजलेले मांस ,de gebraden varkensvlees,svinestek,ਰੋਸਟ ਪੋਰਕ ,pieczeń wieprzowa,a carne de porco assada,a carne de porco assada,friptura de porc,жаркое из свинины,bravčová pečienka ,svinjska pečenka ,Rosto derri,печена свињетина,fläskstek,வறு பன்றி இறைச்சி,కాల్చిన పంది మాంసం ,หมูย่าง,domuz kızartma ,печеня зі свинини,‫بھنا ہوا خنزیر‬ ,thịt lợn nướng ,烧肉
1064,салат,slaai,‫ السلطة‬,салата ,салата,সালাদ ,salata,l`amanida,salát,salaten,der Salat,η σαλάτα ,salad,salad,la ensalada,salat,‫سالاد‬,salaatti,la salade,סלט ,सलाद ,salata,saláta,selada,l`insalata,サラダ ,სალათი ,샐러드 ,salotos,salātu ,салата ,कोशिंबीर ,de salade,salat,ਸਲਾਦ ,sałatka,a salada,a salada,salata,салат,šalát ,solata,Sallatë ,салата,sallad,சாலட்,పళ్ళ మిశ్రమం ,สลัด,salata,салат,‫سلاد‬ ,món rau trộn dầu giấm ,沙拉
1065,нэкулъ гъэгъугъэ пыт,salamie,‫اللحم المجفف‬,салямі ,салам,একধরণের ইটালিয়ান খাবার ,salama,el salami,salám,pølsen ,die Salami,το σαλάμι ,salami,salami,el salami,salaami,‫کالباس سالامی ‬,salami,le salami,סלמי ,एक प्रकार की खाने की स्वादिष्ट वस्तु ,salama,szalámi,salami,il salame,サラミ ,სალიამი ,살라미 ,saliamis,the salami,салама ,एक प्रकारची खायची स्वादिष्ट वस्तू ,de salami,salami,ਸਲਾਮੀ ,salami,o salame,o salame,salam,салями,salám ,salama,Sallamë ,салама,salami,சலாமி,సలామి ,ซาลามี่,salam,салямі,‫ساسج‬ ,xúc xích Ý ,意大利香肠
1066,аргъэй,salm,‫السلمون‬,ласось ,сьомга,রুইজাতীয় বড় মাছবিশেষ ,losos,el salmó ,losos,laksen,der Lachs,ο σολομός ,salmon,salmon,el salmón,lõhe ,‫ماهی آزاد‬,lohi,le saumon,סלמון ,एक प्रकार की खाने की स्वादिष्ट वस्तु ,losos,lazac,salem,il salmone,シャケ ,ორაგული ,연어 ,lašiša ,Lašu ,лосос ,सॅलमन मासा ,de zalm,laks,ਸੈਲਮਨ ,łosoś,o salmão,o salmão ,somon,лосось,losos,losos,Salmon,лосос,lax,சால்மன்,సముద్రపు చేప ,ปลาแซลมอน,somon,лосось,‫ایک قسم کی مچھلی‬ ,cá hồi ,三文鱼
1067,щыгъулъ,soutpot,‫الملح الخشن‬,сальніца ,солница,লবণদানি ,slanik,el saler,solnička,saltbøsse ,der Salzstreuer,η αλατιέρα ,salt shaker,salt shaker,el salero,soolatoos,‫نمکدان‬,suolasirotin,la salière,מלחייה ,नमकदानी ,soljenka,sótartó,penabur garam,la saliera,塩瓶 ,ნახვრეტებიანი სამარილე ,소금 뿌리개 ,indelis druskai,sālstrauks ,соларка ,मीठ मिरपूड ,het zoutvaatje,saltbøsse,ਸਾਲਟ ਸ਼ੇਕਰ ,solniczka,o saleiro,o saleiro,solniță,солонка,soľnička ,solnica,Përzirës kripe ,сланик,saltkar,உப்பு குலுக்கி,ఉప్పు డబ్బా ,กระปุกเกลือแบบเขย่า,tuz çalkalayıcı ,сільниця,‫نمک دان‬ ,lọ rắc muối ,盐瓶
1068,лыми/ къуаеми/ нэмыкIхэри зыкIоцIылъхэр сэндвич,toebroodjie,‫السندويتش‬,бутэрброд ,сандвич,স্যান্ডউইচ ,sendvič,el sandvitx,sendvič,sandwich,das Sandwich,το σάντουιτς ,sandwich,sandwich,el sándwich,võileib ,‫ساندویچ‬,voileipä ,le sandwich,כריך ,सैंडविच ,sendvič,szendvics,sandwich,il sandwich,サンドイッチ ,სენდვიჩი ,샌드위치 ,sumuštinis ,sendvičs ,сендвич ,सैंडविच ,de sandwich,smørbrød,ਸੈਂਡਵਿੱਚ ,kanapka,o sanduíche,o sanduíche ,sandwich,бутерброд-сэндвич,sendvič ,sendvič ,Sanduiç ,сендвич,smörgås,சாண்ட்விச்,మధ్యలో పదార్థం నింపిన రెండు ముక్కలు ,แซนวิช,sandviç ,бутерброд-сендвіч,‫سینڈوچ‬ ,bánh sandwich ,三明治
1069,соус/ щыпс,sous,‫الصلصة‬,падліўцы ,сос,সস ,umak,la salsa,omáčka,saucen,die Soße,η σάλτσα ,sauce,sauce,la salsa,kaste,‫سُس‬,kastike,la sauce,רוטב ,चटनी ,umak,mártás,saus,la salsa,ソース ,საწებელი ,소스 ,padažas ,mērce ,сос ,चटणी ,de saus,saus,ਚਟਨੀ ,sos,o molho,o molho,sos,соус,omáčka ,omaka,Salcë ,сос,sås,சட்டினி,జావ ,ซอส,sos,соус,‫شوربہ‬ ,nước sốt ,酱汁
1070,нэкулъ,wors,‫النقانق‬,каўбаса ,наденица,সসেজ ,kobasica,la salsitxa,klobása,pølsen ,die Wurst,το λουκάνικο ,sausage,sausage,la salchicha,vorst,‫سوسیس‬,makkara,la saucisse,נקניק ,सॉसेज ,kobasica,kolbász,sosis,la salsiccia,ソーセージ ,ძეხვი ,소시지 ,dešra ,desa,колбас ,सॉसेज ,de worst,pølse,ਸਾਸੇਜ ,kiełbasa,a salsicha,a salsicha,cârnaţi,колбаса,saláma ,klobasa,Suxhuk,кобасица,korv,கொத்திறைச்சி,నిల్వ చేయబడిన పదార్థము ,ไส้กรอก,sosis,ковбаса,‫ساسج‬ ,món giò ,香肠
1071,кунжут,sesamesaad,‫السمسم‬,кунжут ,сусам,তিল ,sezam,el sèsam ,sezam,sesamfrø ,der Sesam,το σουσάμι ,sesame,sesame,el sésamo,seesam,‫کنجد‬,seesami,le sésame,שומשום ,तिल ,sezam,szezámmag,wijen,il sesamo,ごま ,ქუნჯუთი ,참깨 ,sezamas,sezama,сусам ,तीळ ,de sesam,sesam,ਤਿਲ ,sezam,o gergelim,o gergelim,susan,кунжут,sezam,sezam,Susam,сусам,sesam,எள்,నువ్వుల మొక్క ,งา,susam,кунжут,‫تل‬ ,hạt vừng ,芝麻
1072,лэпс,sop,‫الحساء‬,суп ,супа,সূপ ,supa,la sopa,polévka,suppen,die Suppe,η σούπα ,soup,soup,la sopa,supp,‫سوپ‬,keitto,la soupe,מרק ,सूप ,juha,leves,sup,la zuppa,スープ ,წვნიანი ,수프 ,sriuba,zupa,супа , सार ,de soep,suppe,ਸੂਪ ,zupa,a sopa,a sopa,supa,суп,polievka,juha,Supa,супа,soppa,சூப்,పులుసు ,น้ำซุป,çorba ,суп,‫سوپ‬ ,món canh (xúp) ,汤
1073,спагетти,spagetti,‫السباغيتي‬,спагецці ,спагети,সেমাইজাতীয় খাদ্যবিশেয ,špageti,els espaguetis,špagety,spaghettien,die Spaghetti,τα μακαρόνια ,spaghetti,spaghetti,los espaguetis,spagetid,‫اسپاگتی‬,spagetti,les spaghettis,ספגטי ,एक प्रकार की खाने की स्वादिष्ट वस्तु ,špageti,spagetti,spaghetti,gli spaghetti,スパゲッティ ,სპაგეტი ,스파게티 ,spagečiai ,spageti,шпагети ,एक प्रकारची खायची स्वादिष्ट वस्तू ,de spaghetti,spaghetti,ਸਪੈਗੇਟੀ ,spaghetti,o esparguete,o espaguete,spaghete,спагетти,špagety ,špageti ,Spagetat,шпагети,spagetti,ஸ்பாகட்டி,స్ఫగెట్టి ,สปาเก็ตตี้,spagetti,спагетті,‫سپیگٹی‬ ,món mì ống spaghetti ,意大利面条
1074,хэубэнхэр,speserye,‫التوابل‬,спецыі ,подправка,মসলা ,začin,l`espècia ,koření,krydderi,das Gewürz,το μπαχαρικό ,spice,spice,la especia,vürtsid ,‫ادویه‬,mauste,l`épice,תבלין ,मसाला ,začin,fűszer,bumbu,la spezia,香辛料 ,სანელებელი ,향신료 ,prieskoniai,spice,зачин ,मसाला ,de kruiden,krydder,ਮਸਾਲਾ ,przyprawa,o tempero,o tempero,condiment,специи,korenie,začimba ,Erëza ,зачин,krydda,மசாலா,సుగంధ ద్రవ్యము ,เครื่องเทศ,baharat,спеції,‫مسالہ‬ ,đồ gia vị ,香料
1075,лыухъугъэжъагъ,biefstuk,‫شريحة اللحم‬,стейк ,пържола,স্টেক ,odrezak,el bistec,steak,bøf ,das Steak,η μπριζόλα ,steak,steak,el bistec,lihalõik ,‫استیک‬,pihvi,le steak,סטייק ,एक प्रकार की खाने की स्वादिष्ट वस्तु ,odrezak,steak,bistik,la bistecca,ステーキ ,სტეიკი ,스테이크 ,kepsnys,steiks,стек ,मांसाचा भाजलेला मोठा तुकडा ,de biefstuk,biff,ਸਟੀਕ ,stek,o bife,o bife,friptură,стейк,steak,zrezek,Bifteku,бифтек,biff,மாமிசம்,పశువుల మాంసము ,สเต็ก,biftek,стейк,‫اسٹیک‬ ,món bít tết ,牛排
1076,цумпэ торт,aarbeitert,‫تورتة الفراولة‬,клубнічны пірог ,ягодова торта,স্ট্রবেরি টার্ট ,torta od jagoda,el pastís de maduixes ,jahodový koláč,jordbærtærten ,die Erdbeertorte,η τάρτα φράουλα ,strawberry tart,strawberry tart,la tarta de fresas,maasikatort,‫کیک توت فرنگی‬,mansikkatorttu,la tarte aux fraises,טארט תות שדה ,स्ट्राबेरी से बना स्वादिष्ट व्यंजन ,kolač od jagode,eper torta,kue tart stroberi,la torta di fragole,イチゴタルト ,მარწყვის ტარტი ,딸기 타트 ,braškių pyragaitis ,zemeņu torte ,пита со јагоди ,छोटी आंबट स्ट्राबेरी ,de aardbeien taart,jordbærkake,ਸਟ੍ਰਾਬੈਰੀ ਟਾਰਟ ,tarta truskawkowa,a tarte de morango,a torta de morango,tarta cu capsuni,клубничный торт,jahodová torta ,jagodna torta,Luleshtrydhe të prera ,торта од јагода,jordgubbstårta,ஸ்ட்ராபெரி டார்ட்,స్ట్రాబెర్రీ టార్ట్ ,สตรอเบอร์รี่ทาร์ต,Çilekli tart ,полуничний торт,‫اسٹرا بیری کیک‬ ,bánh gatô nhân dâu tây ,草莓蛋糕
1077,шъоущыгъу,suiker,‫السكر‬,цукар ,захар,চিনি ,šećer,el sucre,cukr,sukkeret,der Zucker,η ζάχαρη ,sugar,sugar,el azúcar,suhkur,‫شکر‬,sokeri,le sucre,סוכר ,चीनी ,šećer,cukor,gula,lo zucchero,砂糖 ,შაქარი ,설탕 ,cukrus,cukurs,шеќер ,साखर ,de suiker,sukker,ਚੀਨੀ ,cukier,o açúcar,o açúcar ,zahăr,сахар,cukor,sladkor skledo,Sheqeri,шећер,socker,சர்க்கரை,చక్కెర ,น้ำตาล,şeker ,цукор,‫شکر‬ ,đường ,糖
1078,стаканым илъ щэгъэщтыгъ,roomyskelkie,‫كأس البوظه‬,марозіва ,мелба,আইস্ক্রিম ডেজার্ট ,porcija sladoleda,la copa de gelat,zmrzlinový pohár,den sundae,der Eisbecher,το παγωτό με γαρνιτούρα ,sundae,sundae,la copa de helado,jäätis ,‫بستنی‬,sundae,le petit pot de glace,גלידה ,कुचले हुए फल ,sladoledni kup,fagylaltkehely,es krim sundae,la coppa gelato,サンデー ,ნაყინი ხილით და ნიგვზით ,선디 ,grietininiai ledai,sundae,сладолед ,गोड पदार्थ ,de ijsbeker,isbeger,ਫਲਾਂ ਦੀ ਡਿਸ਼ ,deser lodowy,o gelado sundae,o sundae,inghetata,мороженое в стаканчике,zmrzlinový pohár ,sladoledna kupa,Akullore në filxhan ,kуп од сладоледа,glassbägare,ஸன்டேய்,ఎండిన పళ్ళు ,ไอศกรีมซันเด,dondurma,морозиво у стаканчику,‫آئسکریم کا کپ‬ ,kem mứt trộn mật và lạc ,圣代冰激凌
